"movieId","title","genres"
6093,"RoboCop 3 (1993)","Crime|Sci-Fi|Thriller"
6114,"Robin Hood: Men in Tights (1993)","Comedy"
6129,"Romeo Is Bleeding (1993)","Crime|Thriller"
6141,"Romper Stomper (1992)","Action|Drama"
6160,"Ruby in Paradise (1993)","Drama"
6176,"Rudy (1993)","Drama"
6194,"Saint of Fort Washington, The (1993)","Drama"
6209,"Savage Nights (Nuits fauves, Les) (1992)","Drama"
6226,"Schindler's List (1993)","Drama|War"
6243,"Scout, The (1994)","Comedy"
6258,"Searching for Bobby Fischer (1993)","Drama"
6276,"Second Best (1994)","Drama"
6291,"Secret Garden, The (1993)","Children|Drama"
6312,"Serial Mom (1994)","Comedy|Crime|Horror"
6324,"Shadow, The (1994)","Action|Adventure|Fantasy|Mystery"
6341,"Shadowlands (1993)","Drama|Romance"
6360,"Short Cuts (1993)","Drama"
6375,"Simple Twist of Fate, A (1994)","Drama"
6386,"Sirens (1994)","Drama"
6400,"Six Degrees of Separation (1993)","Drama"
6416,"Sleepless in Seattle (1993)","Comedy|Drama|Romance"
6437,"Sliver (1993)","Thriller"
6452,"Blade Runner (1982)","Adventure|Drama|Film-Noir|Sci-Fi|Thriller"
6469,"Son in Law (1993)","Comedy"
6492,"So I Married an Axe Murderer (1993)","Comedy|Romance|Thriller"
6507,"Striking Distance (1993)","Action|Crime"
6519,"Harem (1985)","Drama"
6534,"Super Mario Bros. (1993)","Action|Adventure|Children|Comedy|Fantasy|Sci-Fi"
6550,"Surviving the Game (1994)","Action|Adventure|Thriller"
6574,"Terminal Velocity (1994)","Action|Mystery|Thriller"
6586,"Thirty-Two Short Films About Glenn Gould (1993)","Drama|Musical"
6606,"Threesome (1994)","Comedy|Romance"
6624,"Nightmare Before Christmas, The (1993)","Animation|Children|Fantasy|Musical"
6645,"Three Musketeers, The (1993)","Action|Adventure|Comedy"
6680,"Tombstone (1993)","Action|Drama|Western"
6694,"Trial by Jury (1994)","Crime|Drama|Thriller"
6714,"True Romance (1993)","Action|Crime|Romance"
6731,"War Room, The (1993)","Documentary"
6761,"Pagemaster, The (1994)","Action|Adventure|Animation|Children|Fantasy"
6781,"Paris, France (1993)","Comedy"
6799,"Beans of Egypt, Maine, The (1994)","Drama"
6817,"Killer (a.k.a. Bulletproof Heart) (1994)","Drama|Thriller"
6839,"Welcome to the Dollhouse (1995)","Comedy|Drama"
6854,"Germinal (1993)","Drama"
6869,"Chasers (1994)","Comedy"
6880,"Cronos (1993)","Action|Drama|Horror"
6895,"Naked in New York (1994)","Comedy|Romance"
6909,"Kika (1993)","Comedy|Drama"
6929,"Bhaji on the Beach (1993)","Comedy|Drama"
6943,"Little Big League (1994)","Comedy|Drama"
6961,"Slingshot, The (Kådisbellan) (1993)","Comedy|Drama"
6972,"Wedding Gift, The (1994)","Drama|Romance"
6984,"Foreign Student (1994)","Drama"
6998,"Ciao, Professore! (Io speriamo che me la cavo) (1992)","Drama"
7014,"Spanking the Monkey (1994)","Comedy|Drama"
7033,"Little Rascals, The (1994)","Children|Comedy"
7056,"Fausto (1993)","Comedy"
7071,"Andre (1994)","Adventure|Children"
7097,"Escort, The (Scorta, La) (1993)","Crime|Thriller"
7113,"Princess Caraboo (1994)","Drama"
7130,"Celluloid Closet, The (1995)","Documentary"
7150,"Métisse (Café au Lait) (1993)","Comedy|Drama"
7167,"Dear Diary (Caro Diario) (1994)","Comedy|Drama"
7190,"I Don't Want to Talk About It (De eso no se habla) (1993)","Drama|Romance"
7206,"Brady Bunch Movie, The (1995)","Comedy"
7221,"Home Alone (1990)","Children|Comedy"
7236,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
7248,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
7266,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
7282,"Dances with Wolves (1990)","Adventure|Drama|Western"
7301,"Tough and Deadly (1995)","Action|Drama|Thriller"
7323,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
7338,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
7360,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
7376,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance"
7391,"Pinocchio (1940)","Animation|Children|Fantasy|Musical"
7409,"Pretty Woman (1990)","Comedy|Romance"
7430,"Window to Paris (Okno v Parizh) (1994)","Comedy|Fantasy"
7448,"Wild Bunch, The (1969)","Adventure|Western"
7468,"Love and a .45 (1994)","Thriller"
7486,"Wooden Man's Bride, The (Yan shen) (1994)","Drama"
7505,"Great Day in Harlem, A (1994)","Documentary"
7524,"Bye Bye, Love (1995)","Comedy"
7545,"Criminals (1996)","Documentary"
7565,"One Fine Day (1996)","Drama|Romance"
7585,"Candyman: Farewell to the Flesh (1995)","Fantasy|Horror"
7603,"Century (1993)","Drama"
7624,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
7638,"Homeward Bound II: Lost in San Francisco (1996)","Adventure|Children"
7659,"Heavy Metal (1981)","Action|Adventure|Animation|Horror|Sci-Fi"
7677,"Hellraiser: Bloodline (1996)","Action|Horror|Sci-Fi"
7692,"Pallbearer, The (1996)","Comedy"
7718,"Jane Eyre (1996)","Drama|Romance"
7738,"Loaded (1994)","Drama|Thriller"
7757,"Bread and Chocolate (Pane e cioccolata) (1973)","Comedy|Drama"
7770,"Aristocats, The (1970)","Animation|Children"
7789,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)","Comedy|Drama"
7806,"Two Much (1995)","Comedy|Romance"
7820,"Ed (1996)","Comedy"
7844,"Scream of Stone (Cerro Torre: Schrei aus Stein) (1991)","Drama"
7862,"My Favorite Season (1993)","Drama"
7898,"Modern Affair, A (1995)","Romance"
7920,"Condition Red (1995)","Action|Drama|Thriller"
7935,"Asfour Stah (1990)","Drama"
7950,"Thin Line Between Love and Hate, A (1996)","Comedy"
7966,"Last Supper, The (1995)","Drama|Thriller"
7986,"Primal Fear (1996)","Crime|Drama|Thriller"
8004,"Rude (1995)","Drama"
8024,"Carried Away (1996)","Drama|Romance"
8039,"All Dogs Go to Heaven 2 (1996)","Animation|Children|Musical"
8060,"Land and Freedom (Tierra y libertad) (1995)","Drama|War"
8078,"Denise Calls Up (1995)","Comedy"
8096,"Theodore Rex (1995)","Comedy"
8114,"Family Thing, A (1996)","Comedy|Drama"
8126,"Frisk (1995)","Drama"
8139,"Sgt. Bilko (1996)","Comedy"
8156,"Jack and Sarah (1995)","Romance"
8177,"Girl 6 (1996)","Comedy|Drama"
8190,"Diabolique (1996)","Drama|Thriller"
8204,"Little Indian, Big City (Un indien dans la ville) (1994)","Adventure|Children|Comedy"
8218,"Roula (1995)","Drama"
8242,"Peanuts - Die Bank zahlt alles (1996)","Comedy"
8259,"Happy Weekend (1996)","Comedy"
8275,"Nelly & Monsieur Arnaud (1995)","Drama"
8306,"Courage Under Fire (1996)","Drama|War"
8321,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
8335,"Cold Fever (Á köldum klaka) (1995)","Comedy|Drama"
8368,"Moll Flanders (1996)","Drama"
8387,"Superweib, Das (1996)","Comedy"
8401,"301, 302 (a.k.a. 301/302) (1995)","Horror|Mystery|Thriller"
8412,"Dragonheart (1996)","Action|Adventure|Fantasy"
8423,"Und keiner weint mir nach (1996)","Drama|Romance"
8434,"My Mother's Courage (Mutters Courage) (1995)","Comedy"
8445,"Eddie (1996)","Comedy"
8456,"Yankee Zulu (1994)","Comedy|Drama"
8467,"Billy's Holiday (1995)","Drama|Musical"
8478,"Purple Noon (Plein soleil) (1960)","Crime|Drama|Thriller"
8490,"August (1996)","Drama"
8501,"James and the Giant Peach (1996)","Animation|Children|Fantasy|Musical"
8512,"Fear (1996)","Thriller"
8523,"Kids in the Hall: Brain Candy (1996)","Comedy"
8534,"Faithful (1996)","Comedy"
8545,"Underground (1995)","Comedy|Drama|War"
8556,"All Things Fair (Lust och fägring stor) (1995)","Drama|Romance|War"
8567,"Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)","Action"
8578,"Pather Panchali (1955)","Drama"
8600,"World of Apu, The (Apur Sansar) (1959)","Drama"
8611,"Mystery Science Theater 3000: The Movie (1996)","Comedy|Sci-Fi"
8622,"Tarantella (1995)","Drama"
8633,"Space Jam (1996)","Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi"
8644,"Barbarella (1968)","Adventure|Sci-Fi"
8655,"Hostile Intentions (1994)","Action|Drama|Thriller"
8666,"They Bite (1996)","Drama"
8687,"Some Folks Call It a Sling Blade (1993)","Drama|Thriller"
8698,"Run of the Country, The (1995)","Drama"
8710,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)","Drama|Mystery|Romance|Sci-Fi|Thriller"
8721,"Clean Slate (Coup de Torchon) (1981)","Crime"
8732,"Tigrero: A Film That Was Never Made (1994)","Documentary|Drama"
8743,"Eye of Vichy, The (L'Oeil de Vichy) (1993)","Documentary"
8754,"Windows (1980)","Drama"
8765,"It's My Party (1996)","Drama"
8786,"Country Life (1994)","Drama|Romance"
8797,"Operation Dumbo Drop (1995)","Action|Adventure|Comedy|War"
8819,"Promise, The (Das Versprechen) (1995)","Drama|Romance"
8829,"Mrs. Winterbourne (1996)","Comedy|Romance"
8840,"Solo (1996)","Action|Sci-Fi|Thriller"
8850,"Under the Domim Tree (Etz Hadomim Tafus) (1994)","Drama"
8861,"Substitute, The (1996)","Action|Crime|Drama"
8872,"True Crime (1996)","Mystery|Thriller"
8883,"Butterfly Kiss (1995)","Drama|Thriller"
8894,"Feeling Minnesota (1996)","Drama|Romance"
8905,"Delta of Venus (1995)","Drama"
8916,"To Cross the Rubicon (1991)","Drama"
8929,"Angus (1995)","Comedy"
8940,"Daens (1992)","Drama"
8951,"Faces (1968)","Drama"
8962,"Boys (1996)","Drama"
8973,"Quest, The (1996)","Action|Adventure"
8984,"Cosi (1996)","Comedy"
8995,"Sunset Park (1996)","Drama"
9006,"Mulholland Falls (1996)","Crime|Drama|Thriller"
9017,"Truth About Cats & Dogs, The (1996)","Comedy|Romance"
9028,"Oliver & Company (1988)","Adventure|Animation|Children|Comedy|Musical"
9040,"Celtic Pride (1996)","Comedy"
9051,"Flipper (1996)","Adventure|Children"
9062,"Captives (1994)","Crime|Drama|Romance|Thriller"
9073,"Of Love and Shadows (1994)","Drama"
9084,"Dead Man (1995)","Drama|Mystery|Western"
9095,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)","Drama|Romance"
9106,"Switchblade Sisters (1975)","Crime"
9117,"Mouth to Mouth (Boca a boca) (1995)","Comedy"
9128,"Visitors, The (Les Visiteurs) (1993)","Comedy|Fantasy"
9139,"Multiplicity (1996)","Comedy"
9151,"Wallace & Gromit: The Best of Aardman Animation (1996)","Adventure|Animation|Comedy"
9162,"Halfmoon (Paul Bowles - Halbmond) (1995)","Drama"
9173,"Haunted World of Edward D. Wood Jr., The (1996)","Documentary"
9184,"Two Friends (1986)","Drama"
9195,"Craft, The (1996)","Comedy|Drama|Fantasy|Horror|Thriller"
9206,"Great White Hype, The (1996)","Comedy"
9217,"Last Dance (1996)","Drama"
9228,"War Stories (1995)","Documentary"
9239,"Cold Comfort Farm (1995)","Comedy"
9250,"Institute Benjamenta, or This Dream People Call Human Life (1995)","Drama"
9262,"Low Life (1994)","Drama"
9273,"Heaven's Prisoners (1996)","Crime|Thriller"
9284,"Original Gangstas (1996)","Crime"
9295,"Rock, The (1996)","Action|Adventure|Thriller"
9306,"Getting Away With Murder (1996)","Comedy"
9317,"Cemetery Man (Dellamorte Dellamore) (1994)","Comedy|Horror"
9328,"Twister (1996)","Action|Adventure|Romance|Thriller"
9339,"Barb Wire (1996)","Action|Sci-Fi"
9350,"Garçu, Le (1995)","Drama"
9361,"Honey Moon (Honigmond) (1996)","Comedy"
9383,"Ghost in the Shell (Kôkaku kidôtai) (1995)","Animation|Sci-Fi"
9394,"Thinner (1996)","Horror|Thriller"
9396,"Spy Hard (1996)","Comedy"
9400,"Brothers in Trouble (1995)","Drama"
9411,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
9422,"Force of Evil (1948)","Film-Noir"
9425,"Stupids, The (1996)","Comedy"
9430,"Arrival, The (1996)","Action|Sci-Fi|Thriller"
9441,"Man from Down Under, The (1943)","Drama"
9447,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
9448,"Careful (1992)","Comedy|Horror"
9449,"Vermont Is For Lovers (1992)","Comedy|Documentary|Romance"
9452,"Month by the Lake, A (1995)","Comedy|Drama"
9454,"Gold Diggers: The Secret of Bear Mountain (1995)","Adventure|Children"
9456,"Kim (1950)","Children|Drama"
9457,"Carmen Miranda: Bananas Is My Business (1994)","Documentary"
9468,"Ashes of Time (Dung che sai duk) (1994)","Drama"
9477,"Jar, The (Khomreh) (1992)","Drama"
9486,"Maya Lin: A Strong Clear Vision (1994)","Documentary"
9488,"Stalingrad (1993)","Drama|War"
9489,"Phantom, The (1996)","Action|Adventure"
9497,"Striptease (1996)","Comedy|Crime"
9506,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)","Comedy|Drama"
9511,"Heavy (1995)","Drama|Romance"
9518,"Jack (1996)","Comedy|Drama"
9520,"I Shot Andy Warhol (1996)","Drama"
9521,"Grass Harp, The (1995)","Comedy|Drama"
9523,"Someone Else's America (1995)","Drama"
9524,"Marlene Dietrich: Shadow and Light (1996)","Documentary"
9529,"Costa Brava (1946)","Drama"
9539,"Life Is Rosy (a.k.a. Life Is Beautiful) (La Vie est belle) (1987)","Comedy|Drama"
9544,"Quartier Mozart (1992)","Comedy"
9552,"Touki Bouki (1973)","Drama"
9556,"Wend Kuuni (a.k.a. God's Gift) (1982)","Drama"
9562,"Spirits of the Dead (Histoires extraordinaires) (1968)","Horror|Mystery"
9572,"Babyfever (1994)","Comedy|Drama"
9582,"Pharaoh's Army (1995)","War"
9589,"Trainspotting (1996)","Comedy|Crime|Drama"
9598,"'Til There Was You (1997)","Drama|Romance"
9603,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|War"
9607,"Stealing Beauty (1996)","Drama"
9617,"Fan, The (1996)","Drama|Thriller"
9627,"Hunchback of Notre Dame, The (1996)","Animation|Children|Musical"
9637,"Cable Guy, The (1996)","Comedy|Thriller"
9646,"Kingpin (1996)","Comedy"
9647,"Eraser (1996)","Action|Drama|Thriller"
9648,"Gate of Heavenly Peace, The (1995)","Documentary"
9652,"Nutty Professor, The (1996)","Comedy|Fantasy|Romance|Sci-Fi"
9663,"I, the Worst of All (Yo, la peor de todas) (1990)","Drama"
9675,"Unforgettable Summer, An (Un été inoubliable) (1994)","Drama"
9678,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)","Documentary"
9687,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)","Fantasy"
9696,"My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)","Drama"
9707,"Midnight Dancers (Sibak) (1994)","Comedy|Drama"
9718,"Somebody to Love (1994)","Drama"
9726,"Very Natural Thing, A (1974)","Drama"
9727,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)","Comedy"
9730,"Daylight (1996)","Action|Adventure|Drama|Thriller"
9741,"Frighteners, The (1996)","Comedy|Horror|Thriller"
9750,"Lone Star (1996)","Drama"
9756,"Harriet the Spy (1996)","Children|Comedy"
9766,"Phenomenon (1996)","Drama|Romance"
9769,"Walking and Talking (1996)","Comedy|Drama|Romance"
9775,"She's the One (1996)","Comedy|Romance"
9782,"Time to Kill, A (1996)","Drama|Thriller"
9785,"American Buffalo (1996)","Crime|Drama"
9790,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","Comedy|Romance"
9792,"Alaska (1996)","Adventure|Children"
9793,"Fled (1996)","Action|Adventure"
9799,"Kazaam (1996)","Children|Comedy|Fantasy"
9803,"Magic Hunter (Büvös vadász) (1994)","Drama"
9814,"Larger Than Life (1996)","Comedy"
9824,"Boy Called Hate, A (1995)","Drama"
9832,"Power 98 (1996)","Action|Mystery|Thriller"
9837,"Two Deaths (1995)","Drama"
9841,"Very Brady Sequel, A (1996)","Comedy"
9846,"Stefano Quantestorie (1993)","Comedy|Drama"
9856,"Death in the Garden (La Mort en ce jardin) (1956)","Drama"
9863,"Crude Oasis, The (1995)","Romance"
9864,"Hedd Wyn (1992)","Drama"
9872,"Collectionneuse, La (1967)","Drama"
9879,"Kaspar Hauser (1993)","Drama"
9882,"Regular Guys (Echte Kerle) (1996)","Comedy|Romance"
9891,"Women Robbers (Diebinnen) (1995)","Drama"
9902,"Convent, The (O Convento) (1995)","Drama"
9907,"Adventures of Pinocchio, The (1996)","Adventure|Children"
9908,"Joe's Apartment (1996)","Comedy|Fantasy|Musical"
9916,"First Wives Club, The (1996)","Comedy"
9918,"Stonewall (1995)","Drama"
9919,"Ransom (1996)","Action|Crime|Drama|Thriller"
9922,"High School High (1996)","Comedy"
9932,"Phat Beach (1996)","Comedy"
9935,"Foxfire (1996)","Drama"
9936,"Chain Reaction (1996)","Action|Adventure|Thriller"
9947,"Matilda (1996)","Children|Comedy|Fantasy"
9958,"Emma (1996)","Comedy|Drama|Romance"
9967,"Crow: City of Angels, The (1996)","Action|Thriller"
9977,"House Arrest (1996)","Children|Comedy"
9985,"Eyes Without a Face (Les Yeux sans visage) (1959)","Horror"
9988,"Bordello of Blood (1996)","Comedy|Horror"
9996,"Lotto Land (1995)","Drama"
9997,"Story of Xinghua, The (Xinghua san yue tian) (1994)","Drama"
10000,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)","Drama"
10011,"Flirt (1995)","Drama"
10018,"Big Squeeze, The (1996)","Comedy|Drama"
10021,"Spitfire Grill, The (1996)","Drama"
10031,"Escape from L.A. (1996)","Action|Adventure|Sci-Fi|Thriller"
10040,"Cyclo (Xich lo) (1995)","Crime|Drama"
10048,"Basquiat (1996)","Drama"
10054,"Tin Cup (1996)","Comedy|Drama|Romance"
10064,"Dingo (1991)","Drama"
10073,"Ballad of Narayama (Narayama Bushiko) (1958)","Drama"
10080,"Every Other Weekend (Un week-end sur deux) (1990)","Drama"
10081,"Mille bolle blu (1993)","Comedy"
10082,"Crows and Sparrows (Wuya yu maque) (1949)","Drama"
10092,"Godfather, The (1972)","Crime|Drama"
10103,"Hippie Revolution, The (1996)","Documentary"
10114,"Maybe, Maybe Not (Der Bewegte Mann) (1994)","Comedy"
10125,"Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)","Action|Comedy|Crime|Thriller"
10136,"Manny & Lo (1996)","Drama"
10157,"Wife, The (1995)","Comedy|Drama"
10168,"Small Faces (1996)","Drama"
10179,"Bound (1996)","Crime|Drama|Romance|Thriller"
10190,"Carpool (1996)","Comedy|Crime"
10201,"Death in Brunswick (1991)","Comedy"
10212,"Kansas City (1996)","Crime"
10224,"Gone Fishin' (1997)","Comedy"
10235,"Lover's Knot (1996)","Comedy"
10246,"Vive L'Amour (Aiqing wansui) (1994)","Drama"
10257,"Shadow of Angels (Schatten der Engel) (1976)","Drama"
10268,"Killer: A Journal of Murder (1995)","Crime|Drama"
10279,"Nothing to Lose (1994)","Drama"
10290,"Supercop 2 (Project S) (Chao ji ji hua) (1993)","Action|Comedy|Crime|Thriller"
10301,"Girls Town (1996)","Drama"
10312,"Bye-Bye (1995)","Drama"
10323,"Relic, The (1997)","Horror|Thriller"
10335,"Island of Dr. Moreau, The (1996)","Sci-Fi|Thriller"
10346,"First Kid (1996)","Children|Comedy"
10357,"Trigger Effect, The (1996)","Drama|Thriller"
10378,"Sweet Nothing (1996)","Drama"
10389,"Bogus (1996)","Children|Drama|Fantasy"
10400,"Bulletproof (1996)","Action"
10410,"Talk of Angels (1998)","Drama"
10421,"Land Before Time III: The Time of the Great Giving (1995)","Adventure|Animation|Children|Drama|Musical"
10432,"1-900 (06) (1994)","Drama|Romance"
10444,"Baton Rouge (Bâton rouge) (1988)","Thriller"
10455,"Halloween: The Curse of Michael Myers (1995)","Horror|Thriller"
10466,"Twelfth Night (1996)","Comedy|Drama|Romance"
10477,"Mother Night (1996)","Drama"
10488,"Liebelei (1933)","Romance"
10499,"Venice/Venice (1992)","Drama"
10510,"Wild Reeds (Les Roseaux sauvages) (1994)","Drama"
10521,"For Whom the Bell Tolls (1943)","Adventure|Drama|Romance|War"
10532,"Philadelphia Story, The (1940)","Comedy|Romance"
10543,"Singin' in the Rain (1952)","Comedy|Musical|Romance"
10556,"American in Paris, An (1951)","Musical|Romance"
10567,"Funny Face (1957)","Comedy|Musical"
10578,"Breakfast at Tiffany's (1961)","Drama|Romance"
10579,"Vertigo (1958)","Drama|Mystery|Romance|Thriller"
10580,"Rear Window (1954)","Mystery|Thriller"
10581,"It Happened One Night (1934)","Comedy|Romance"
10582,"Gaslight (1944)","Drama|Thriller"
10583,"Gay Divorcee, The (1934)","Comedy|Musical|Romance"
10584,"North by Northwest (1959)","Adventure|Mystery|Thriller"
10585,"Apartment, The (1960)","Comedy|Drama|Romance"
10586,"Some Like It Hot (1959)","Comedy|Crime"
